SKU,Product Title,Order ID,Shipping Province,Date,Product Price,Compare At price,Net Sales,Discount,Net Quantity,Status,Color,Brand,Group,Department,Class,Sub-Class,Collection,Customer Type
[Shippin,[Shipping],6.27E+12,Ontario,12-23-2025 20:42,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.27E+12,Ontario,12-23-2025 20:42,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.27E+12,Ontario,12-23-2025 20:42,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.27E+12,Ontario,12-23-2025 20:42,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.27E+12,Ontario,12-23-2025 20:42,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
4849,Nike Air Max 270 White / Black - White,6.27E+12,British Columbia,12-23-2025 20:43,150,210,150,0,1,Markdown,WHT,Nike,Footwear,Mens Footwear,Running,Visible Tech,AM270,Returning Customer
29733,UGG Neumel / Chestnut,6.27E+12,Quebec,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Mens Footwear,Outdoor/Boots,Fashion,NEUMEL,Returning Customer
29738,UGG Juniors' Ultra Mini / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,21,140,-21,0,-1,Return,BRN,UGG,Footwear,Junior Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
29738,UGG Juniors' Ultra Mini / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,21,140,-21,0,-1,Return,BRN,UGG,Footwear,Junior Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29738,UGG Juniors' Ultra Mini / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,21,140,-21,0,-1,Return,BRN,UGG,Footwear,Junior Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29738,UGG Juniors' Ultra Mini / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,21,140,-21,0,-1,Return,BRN,UGG,Footwear,Junior Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29738,UGG Juniors' Ultra Mini / Chestnut,6.27E+12,Quebec,12-23-2025 20:43,21,140,-21,0,-1,Return,BRN,UGG,Footwear,Junior Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29740,UGG Juniors' Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,21,140,-21,0,-1,Return,BRN,UGG,Footwear,Junior Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
29741,UGG Juniors' Tasman / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,15,100,-15,0,-1,Return,BRN,UGG,Footwear,Junior Footwear,Sandals,Clogs,TASMAN,Returning Customer
29741,UGG Juniors' Tasman / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,15,100,-15,0,-1,Return,BRN,UGG,Footwear,Junior Footwear,Sandals,Clogs,TASMAN,First Time Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Quebec,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
29748,UGG Women's Classic Ultra Mini / Sand,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
42021,Ugg Slip On Brown / Brown,6.27E+12,Ontario,12-23-2025 20:43,20,140,-20,0,-1,Return,BRN,UGG,Footwear,Mens Footwear,Outdoor/Boots,Fashion,UGG MISCELLANEOUS,Returning Customer
42097,UGG Women's Tasman II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,22,150,-220,0,-10,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42097,UGG Women's Tasman II / Chestnut,6.27E+12,Alberta,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,First Time Customer
42097,UGG Women's Tasman II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,22,150,-66,0,-3,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,First Time Customer
42097,UGG Women's Tasman II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,First Time Customer
42097,UGG Women's Tasman II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42097,UGG Women's Tasman II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,22,150,-220,0,-10,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42097,UGG Women's Tasman II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,22,150,-44,0,-2,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42097,UGG Women's Tasman II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42098,UGG Women's Tasman II / Rocky Oak,6.27E+12,Ontario,12-23-2025 20:43,25,150,-25,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,First Time Customer
42098,UGG Women's Tasman II / Rocky Oak,6.27E+12,Ontario,12-23-2025 20:43,25,150,-25,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42098,UGG Women's Tasman II / Rocky Oak,6.27E+12,Ontario,12-23-2025 20:43,25,150,-25,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,First Time Customer
42098,UGG Women's Tasman II / Rocky Oak,6.27E+12,Ontario,12-23-2025 20:43,25,150,-50,0,-2,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42098,UGG Women's Tasman II / Rocky Oak,6.27E+12,Ontario,12-23-2025 20:43,25,150,-50,0,-2,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42098,UGG Women's Tasman II / Rocky Oak,6.27E+12,Ontario,12-23-2025 20:43,25,150,-25,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42098,UGG Women's Tasman II / Rocky Oak,6.27E+12,Ontario,12-23-2025 20:43,25,150,-25,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-54,0,-2,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,First Time Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,First Time Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-54,0,-2,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,First Time Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Quebec,12-23-2025 20:43,27,175,-54,0,-2,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,First Time Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,First Time Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42099,UGG Women's Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42105,UGG Women's Classic Micro / Rocky Oak,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,CLASSIC MICRO,First Time Customer
42105,UGG Women's Classic Micro / Rocky Oak,6.27E+12,Quebec,12-23-2025 20:43,27,175,-81,0,-3,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,CLASSIC MICRO,Returning Customer
42105,UGG Women's Classic Micro / Rocky Oak,6.27E+12,Quebec,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,CLASSIC MICRO,Returning Customer
42109,UGG Women's Lowmel / Ceramic,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,GRY,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,LOWMEL,Returning Customer
42109,UGG Women's Lowmel / Ceramic,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,GRY,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,LOWMEL,Returning Customer
42109,UGG Women's Lowmel / Ceramic,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,GRY,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,LOWMEL,Returning Customer
42110,UGG Women's Tasman II Sand / Dark Cherry,6.27E+12,Ontario,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42110,UGG Women's Tasman II Sand / Dark Cherry,6.27E+12,Ontario,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,First Time Customer
42110,UGG Women's Tasman II Sand / Dark Cherry,6.27E+12,Ontario,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,First Time Customer
42110,UGG Women's Tasman II Sand / Dark Cherry,6.27E+12,Ontario,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,First Time Customer
42110,UGG Women's Tasman II Sand / Dark Cherry,6.27E+12,Ontario,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42110,UGG Women's Tasman II Sand / Dark Cherry,6.27E+12,Ontario,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42110,UGG Women's Tasman II Sand / Dark Cherry,6.27E+12,Ontario,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,Returning Customer
42110,UGG Women's Tasman II Sand / Dark Cherry,6.27E+12,Ontario,12-23-2025 20:43,22,150,-22,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TASMAN,First Time Customer
42111,UGG Women's Tazz II / Dusted Cocoa,6.27E+12,Ontario,12-23-2025 20:43,27,175,-54,0,-2,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,First Time Customer
42111,UGG Women's Tazz II / Dusted Cocoa,6.27E+12,Ontario,12-23-2025 20:43,27,175,-54,0,-2,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,First Time Customer
42111,UGG Women's Tazz II / Dusted Cocoa,6.27E+12,Quebec,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,First Time Customer
42111,UGG Women's Tazz II / Dusted Cocoa,6.27E+12,Ontario,12-23-2025 20:43,27,175,-54,0,-2,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42111,UGG Women's Tazz II / Dusted Cocoa,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42111,UGG Women's Tazz II / Dusted Cocoa,6.27E+12,Ontario,12-23-2025 20:43,27,175,-54,0,-2,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42111,UGG Women's Tazz II / Dusted Cocoa,6.27E+12,Ontario,12-23-2025 20:43,27,175,-54,0,-2,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42111,UGG Women's Tazz II / Dusted Cocoa,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,Returning Customer
42111,UGG Women's Tazz II / Dusted Cocoa,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,TAZZ,First Time Customer
42112,UGG Women's Classic Ultra Mini / Caribou,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
42112,UGG Women's Classic Ultra Mini / Caribou,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
42112,UGG Women's Classic Ultra Mini / Caribou,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
42112,UGG Women's Classic Ultra Mini / Caribou,6.27E+12,Ontario,12-23-2025 20:43,30,185,-30,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,ULTRA MINI,First Time Customer
42114,UGG Women's Goldenstar Clog / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,25,165,-25,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,GOLDENSTAR,Returning Customer
42114,UGG Women's Goldenstar Clog / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,25,165,-25,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,GOLDENSTAR,Returning Customer
42114,UGG Women's Goldenstar Clog / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,25,165,-25,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,GOLDENSTAR,Returning Customer
42114,UGG Women's Goldenstar Clog / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,25,165,-25,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,GOLDENSTAR,Returning Customer
42114,UGG Women's Goldenstar Clog / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,25,165,-25,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,GOLDENSTAR,First Time Customer
42114,UGG Women's Goldenstar Clog / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,25,165,-25,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Sandals,Clogs,GOLDENSTAR,Returning Customer
42115,UGG Juniors' Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,16.5,110,-16.5,0,-1,Return,BRN,UGG,Footwear,Junior Footwear,Sandals,Clogs,TAZZ,First Time Customer
42115,UGG Juniors' Tazz II / Chestnut,6.27E+12,Ontario,12-23-2025 20:43,16.5,110,-16.5,0,-1,Return,BRN,UGG,Footwear,Junior Footwear,Sandals,Clogs,TAZZ,Returning Customer
42116,UGG Toddlers' Ultra Mini / Sand,6.27E+12,Quebec,12-23-2025 20:43,20,130,-20,0,-1,Return,BRN,UGG,Footwear,Infants Footwear,Outdoor/Boots,Fashion,ULTRA MINI,Returning Customer
44950,UGG Women's Classic Micro / Sand,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,CLASSIC MICRO,Returning Customer
44950,UGG Women's Classic Micro / Sand,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,CLASSIC MICRO,Returning Customer
44950,UGG Women's Classic Micro / Sand,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,CLASSIC MICRO,First Time Customer
44950,UGG Women's Classic Micro / Sand,6.27E+12,Ontario,12-23-2025 20:43,27,175,-27,0,-1,Return,BRN,UGG,Footwear,Womens Footwear,Outdoor/Boots,Fashion,CLASSIC MICRO,Returning Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-183.06,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Refund ,[Refund Adjustment],6.27E+12,Quebec,12-23-2025 20:43,0,0,65.54,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Refund ,[Refund Adjustment],6.27E+12,Quebec,12-23-2025 20:43,0,0,-65.54,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,64.41,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-64.41,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,117.52,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-117.52,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,89.27,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-89.27,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,126.56,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-126.56,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,147.48,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-147.48,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Quebec,12-23-2025 20:43,0,0,42.54,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Quebec,12-23-2025 20:43,0,0,-42.54,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,79.1,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-79.1,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,102.83,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-102.83,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,123.17,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-123.17,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,100.57,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-100.57,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Alberta,12-23-2025 20:43,0,0,33.6,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Alberta,12-23-2025 20:43,0,0,-33.6,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,41.81,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-41.81,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,112.25,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Refund ,[Refund Adjustment],6.27E+12,Ontario,12-23-2025 20:43,0,0,-112.25,0,0,Return,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
