SKU,Product Title,Order ID,Shipping Province,Date,Product Price,Compare At price,Net Sales,Discount,Net Quantity,Status,Color,Brand,Group,Department,Class,Sub-Class,Collection,Customer Type
[Shippin,[Shipping],6.11E+12,Quebec,10-06-2025 17:04,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
32816,Nike Air Force 1 '07 Sail / Cool Grey,6.11E+12,British Columbia,10-06-2025 17:06,170,0,160,-10,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Basketball,Lifestyle,Nike Air Force 1 '07 Sail / Cool Grey,First Time Customer
42701,adidas Women's Samba OG Maroon / Off White - Gum,6.11E+12,Alberta,10-06-2025 17:06,130,0,130,0,1,Full Price,RED,adidas,Footwear,Womens Footwear,Athletic Casual,Court Inspired,adidas Women's Samba OG Maroon / Off White - Gum,Returning Customer
[Shippin,[Shipping],6.11E+12,Alberta,10-06-2025 17:06,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.11E+12,British Columbia,10-06-2025 17:06,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
25298,Nike Pro Hyperwarm Hood Black / Black - White,6.11E+12,Ontario,10-06-2025 17:07,44,0,44,0,1,Full Price,BLK,Nike,Accessories,Clothing Accessories,Headwear,Other,Nike Pro Hyperwarm Hood Black / Black - White,Returning Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:07,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
24442,Nike Women's Calm Slide / Sail,6.11E+12,Manitoba,10-06-2025 17:08,65,0,65,0,1,Full Price,WHT,Nike,Footwear,Womens Footwear,Sandals,Lifestyle Slide,Nike Women's Calm Slide / Sail,Returning Customer
30208,Vans Women's Knu Skool / Bracken Brow,6.11E+12,Manitoba,10-06-2025 17:08,35,110,35,0,1,Markdown,BRN,Vans,Footwear,Womens Footwear,Athletic Casual,Skate Inspired,Vans Knu Skool  / Bracken Brown,Returning Customer
31644,Nike Air Max 270 GS White / Pink Foam - Light Smoke Grey,6.11E+12,Ontario,10-06-2025 17:08,150,0,140,-10,1,Full Price,WHT,Nike,Footwear,Junior Footwear,Running,Visible Tech,Nike Air Max 270 GS White / Pink Foam - Light Smoke Grey,First Time Customer
31644,Nike Air Max 270 GS White / Pink Foam - Light Smoke Grey,6.11E+12,Ontario,10-06-2025 17:08,150,0,150,0,1,Full Price,WHT,Nike,Footwear,Junior Footwear,Running,Visible Tech,Nike Air Max 270 GS White / Pink Foam - Light Smoke Grey,Returning Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:08,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:08,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Manitoba,10-06-2025 17:08,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
17587,The North Face HMLYN Down Parka / TNF Black,6.11E+12,British Columbia,10-06-2025 17:09,500,0,500,0,1,Full Price,BLK,The North Face,Apparel,Mens Apparel,Outerwear - Coat,Parka,The North Face HMLYN Down Parka / TNF Black,Returning Customer
31075,adidas Superstar II Core Black / Footwear White,6.11E+12,Ontario,10-06-2025 17:09,130,0,130,0,1,Full Price,BLK,adidas,Footwear,Mens Footwear,Basketball,Lifestyle,adidas Superstar II Core Black / Footwear White,First Time Customer
34842,Nike Women's Shox TL Black / Black - Playful Pink,6.11E+12,British Columbia,10-06-2025 17:09,225,0,225,0,1,Full Price,BLK,Nike,Footwear,Womens Footwear,Running,Visible Tech,Nike JD$ Women's Shox TL Black / Black - Playful Pink,Returning Customer
[Shippin,[Shipping],6.11E+12,British Columbia,10-06-2025 17:09,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:09,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
8225,Nike Air Force 1 '07 White / White - White,6.11E+12,Quebec,10-06-2025 17:10,150,0,150,0,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Basketball,Retro,Nike Air Force 1 07 White / White - White,Returning Customer
[Shippin,[Shipping],6.11E+12,Quebec,10-06-2025 17:10,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
4336,Nike Air Vapormax Plus Black / Black - Dark Grey,6.11E+12,British Columbia,10-06-2025 17:12,270,0,270,0,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,Nike Air VaporMax Plus / Black,First Time Customer
31213,New Balance 9060 Black / Reflection,6.11E+12,Ontario,10-06-2025 17:12,185,0,175,-10,1,Full Price,BLK,New Balance,Footwear,Mens Footwear,Running,Lifestyle,New Balance 9060 Black / Reflection,First Time Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:12,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,British Columbia,10-06-2025 17:12,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
42701,adidas Women's Samba OG Maroon / Off White - Gum,6.11E+12,Ontario,10-06-2025 17:13,130,0,120,-10,1,Full Price,RED,adidas,Footwear,Womens Footwear,Athletic Casual,Court Inspired,adidas Women's Samba OG Maroon / Off White - Gum,First Time Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:13,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
31209,New Balance 550 Sea Salt / Slate Grey,6.11E+12,British Columbia,10-06-2025 17:14,160,0,150,-10,1,Full Price,WHT,New Balance,Footwear,Mens Footwear,Basketball,Lifestyle,New Balance 550 Sea Salt / Slate Grey,Returning Customer
31475,Nike Dunk Low Retro White / Light Smoke,6.11E+12,Manitoba,10-06-2025 17:14,150,0,140,-10,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Basketball,Lifestyle,Nike Dunk Low Retro White / Light Smoke,First Time Customer
34547,Jordan 1 Retro High OG Black / Sail - Starfish,6.11E+12,Alberta,10-06-2025 17:14,235,0,235,0,1,Full Price,WHT,Jordan,Footwear,Mens Footwear,Basketball,Lifestyle,Jordan 1 Retro High OG Black / Sail - Starfish,Returning Customer
[Shippin,[Shipping],6.11E+12,Alberta,10-06-2025 17:14,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.11E+12,British Columbia,10-06-2025 17:14,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.11E+12,Manitoba,10-06-2025 17:14,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
10000,Nike Women's Air Max 90 White / White - White,6.11E+12,Quebec,10-06-2025 17:16,170,0,160,-10,1,Full Price,WHT,Nike,Footwear,Womens Footwear,Running,Lifestyle,Nike Women's Air Max 90 Next Nature White / White - White,First Time Customer
22712,adidas Originals Campus 80s Collegiate Purple / White - Gum,6.11E+12,Quebec,10-06-2025 17:16,65,160,65,0,1,Markdown,PUR,adidas,Footwear,Mens Footwear,Athletic Casual,Running Inspired,adidas Originals Campus 80s Collegiate Purple / White - Gum,Returning Customer
28422,New Balance Two Wxy 5 Black / Red - Grey,6.11E+12,Quebec,10-06-2025 17:16,65,170,65,0,1,Markdown,BLK,New Balance,Footwear,Mens Footwear,Basketball,Performance,New BalanceTwo Wxy 5 Black / Red - Grey,Returning Customer
31148,adidas Juniors' Gazelle Bold Grey / Alumina - Semi Pink Spark,6.11E+12,Ontario,10-06-2025 17:16,65,130,65,0,1,Markdown,GRY,adidas,Footwear,Junior Footwear,Athletic Casual,Court Inspired,adidas Juniors' Gazelle Bold Grey / Alumina - Semi Pink Spar,Returning Customer
31867,ASICS Women's Novablast 5 White / Piedmont Grey,6.11E+12,Ontario,10-06-2025 17:16,190,0,180.87,-9.13,1,Full Price,WHT,ASICS,Footwear,Womens Footwear,Running,Lifestyle,ASICS Women's NOVABLAST 5 White / Piedmont Grey,Returning Customer
31988,JD Sports 5.4oz Protector,6.11E+12,Ontario,10-06-2025 17:16,18,0,17.13,-0.87,1,Full Price,NON,JDSF,Accessories,Other Accessories,Shoe Care,Sprays,$JD JD Sports 5.4oz Protector,Returning Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:16,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:16,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.11E+12,Quebec,10-06-2025 17:16,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.11E+12,Quebec,10-06-2025 17:16,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
31746,Reebok Classic Leather White / White - Twilight Blue,6.11E+12,Ontario,10-06-2025 17:17,80,115,80,0,1,Markdown,WHT,Reebok,Footwear,Mens Footwear,Athletic Casual,Running Inspired,Reebok Classic Leather White / White - Twilight Blue,First Time Customer
45095,The North Face Basecamp 100 Beige / Beige,6.11E+12,Alberta,10-06-2025 17:17,230,0,230,0,1,Full Price,YLW,The North Face,Footwear,Mens Footwear,Athletic Casual,Running Inspired,The North Face Basecamp 100 Beige / Beige,First Time Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:17,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Alberta,10-06-2025 17:17,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
31104,adidas Women's Japan Cream White / Silver Violet - Wonder Beige,6.11E+12,Ontario,10-06-2025 17:18,110,160,100,-10,1,Markdown,WHT,adidas,Footwear,Womens Footwear,Athletic Casual,Court Inspired,adidas Women's Japan Cream White / Silver Violet - Wonder Be,First Time Customer
31644,Nike Air Max 270 GS White / Pink Foam - Light Smoke Grey,6.11E+12,Ontario,10-06-2025 17:18,150,0,150,0,1,Full Price,WHT,Nike,Footwear,Junior Footwear,Running,Visible Tech,Nike Air Max 270 GS White / Pink Foam - Light Smoke Grey,First Time Customer
34517,Nike Air Max 95 OG Obsidian / Celestine Blue - Diffused Blue,6.11E+12,Ontario,10-06-2025 17:18,245,0,235,-10,1,Full Price,BLK,Nike,Footwear,Mens Footwear,Running,Visible Tech,Nike Air Max 95 OG Obsidian / Celestine Blue - Diffused Blue,Returning Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:18,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:18,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:18,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
11086,Nike Air Max 90 Smoke Grey / Light Photo Blue - Metallic Silver,6.11E+12,Ontario,10-06-2025 17:19,170,0,160,-10,1,Full Price,GRY,Nike,Footwear,Mens Footwear,Running,Visible Tech,Air Max 90 Smoke Grey / Light Photo Blue - Metallic Silver,First Time Customer
33587,New Balance Juniors' 530 White / Silver,6.11E+12,British Columbia,10-06-2025 17:19,80,100,80,0,1,Markdown,WHT,New Balance,Footwear,Junior Footwear,Athletic Casual,Running Inspired,New Balance JD$ Juniors' 530 White / Silver,First Time Customer
34147,Adidas Women's Classic Shorts Bliss Pink / Semi Court Green,6.11E+12,British Columbia,10-06-2025 17:19,25,50,25,0,1,Markdown,PNK,adidas,Apparel,Womens Apparel,Bottoms,Short,$JD adidas Women's Classic Shorts Bliss Pink / Semi Cou Gre,First Time Customer
[Shippin,[Shipping],6.11E+12,British Columbia,10-06-2025 17:19,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:19,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
41928,Nike Air Max 90 LTR GS White / Wolf Grey - Pink Foam,6.11E+12,Alberta,10-06-2025 17:21,120,0,110,-10,1,Full Price,WHT,Nike,Footwear,Junior Footwear,Running,Lifestyle,Nike Air Max 90 LTR GS White / Wolf Grey - Pink Foam,First Time Customer
[Shippin,[Shipping],6.11E+12,Alberta,10-06-2025 17:21,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
42646,Hoodrich Dark Oversized Full-Zip Hoodie / Black,6.11E+12,Alberta,10-06-2025 17:23,130,0,130,0,1,Full Price,BLK,HOODRICH,Apparel,Mens Apparel,Mid Layer,Sweatshirt,$JD Hoodrich Dark Oversized Full-Zip Hoodie / Black,Returning Customer
42648,Hoodrich Dark Open Hem Jogger / Black,6.11E+12,Alberta,10-06-2025 17:23,110,0,110,0,1,Full Price,BLK,HOODRICH,Apparel,Mens Apparel,Bottoms,Track Pants,$JD Hoodrich Dark Open Hem Jogger / Black,Returning Customer
[Shippin,[Shipping],6.11E+12,Alberta,10-06-2025 17:23,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
32398,ASICS Skyhand OG White / Black,6.11E+12,Alberta,10-06-2025 17:24,100,120,100,0,1,Markdown,WHT,ASICS,Footwear,Mens Footwear,Running,Lifestyle,ASICS SKYHAND OG White / Black,First Time Customer
42699,adidas Women's Samba OG Off White / Earth Strata - Gum,6.11E+12,Ontario,10-06-2025 17:24,130,0,130,0,1,Full Price,WHT,adidas,Footwear,Womens Footwear,Athletic Casual,Court Inspired,adidas Women's Samba OG Off White / Earth Strata - Gum,Returning Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:24,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.11E+12,Alberta,10-06-2025 17:24,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
31062,adidas Originals Handball Spezial Warm Sandstorm / Blue,6.11E+12,Quebec,10-06-2025 17:25,70,140,70,0,1,Markdown,BRN,adidas,Footwear,Mens Footwear,Athletic Casual,Court Inspired,adidas Originals Handball Spezial Warm Sandstorm / Blue,Returning Customer
34249,On Women's Cloud 6 Versa White / White,6.11E+12,Alberta,10-06-2025 17:25,190,0,180,-10,1,Full Price,WHT,On,Footwear,Womens Footwear,Running,Technical,On Women's Cloud 6 Versa White / White,First Time Customer
[Shippin,[Shipping],6.11E+12,Alberta,10-06-2025 17:25,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Quebec,10-06-2025 17:25,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
30364,Nike Zoom Vomero 5 SE /  Light Orewood Brown,6.11E+12,Ontario,10-06-2025 17:28,140,210,130,-10,1,Markdown,BRN,Nike,Footwear,Mens Footwear,Running,Lifestyle,Nike JD$ Zoom Vomero 5 SE /  Light Orewood Brown,First Time Customer
32397,ASICS Gel-NYC 2055 Cream / Midnight,6.11E+12,Nova Scotia,10-06-2025 17:28,120,180,110,-10,1,Markdown,WHT,ASICS,Footwear,Mens Footwear,Running,Lifestyle,ASICS Gel-NYC 2055 Cream / Midnight,First Time Customer
32856,Jordan Women's 1 Low White / Aluminum,6.11E+12,Ontario,10-06-2025 17:28,150,0,140,-10,1,Full Price,WHT,Jordan,Footwear,Womens Footwear,Basketball,Lifestyle,Jordan Women's 1 Low White / Aluminum,First Time Customer
34534,Nike V5 RNR White / Black,6.11E+12,British Columbia,10-06-2025 17:28,120,0,120,0,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Running,Lifestyle,Nike V5 RNR White / Vast Grey,First Time Customer
[Shippin,[Shipping],6.11E+12,British Columbia,10-06-2025 17:28,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:28,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Nova Scotia,10-06-2025 17:28,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:28,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
31218,New Balance 740 Grey / Reflection,6.11E+12,Alberta,10-06-2025 17:30,185,0,178.73,-6.27,1,Full Price,GRY,New Balance,Footwear,Mens Footwear,Running,Lifestyle,New Balance JD$ 740 Grey / Reflection,Returning Customer
31257,New Balance Juniors' 740 White / Silver Metallic,6.11E+12,Alberta,10-06-2025 17:30,110,0,106.27,-3.73,1,Full Price,WHT,New Balance,Footwear,Junior Footwear,Running,Lifestyle,New Balance Juniors' 740 White / Silver Metallic,Returning Customer
34733,New Balance Juniors' 9060 Rain Cloud / Castlerock,6.11E+12,Manitoba,10-06-2025 17:30,140,0,130,-10,1,Full Price,GRY,New Balance,Footwear,Junior Footwear,Running,Lifestyle,New Balance Juniors' 9060 Rain Cloud / Castlerock,First Time Customer
[Shippin,[Shipping],6.11E+12,Manitoba,10-06-2025 17:30,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Alberta,10-06-2025 17:30,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
34583,Adidas Samba OG Alluminum / White - Gum,6.11E+12,Ontario,10-06-2025 17:31,90,130,90,0,1,Markdown,SLV,adidas,Footwear,Mens Footwear,Athletic Casual,Running Inspired,adidas Samba OG Aluminum / White - Gum,First Time Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:31,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
28560,ASICS GEL-1090v2 Grey / Green - White,6.11E+12,British Columbia,10-06-2025 17:32,60,140,51,-9,1,Markdown,GRY,ASICS,Footwear,Mens Footwear,Running,Lifestyle,ASICS GEL-1090v2 Grey / Green - White,Returning Customer
29176,Nike Sportswear Tech Woven Jacket / Black,6.11E+12,British Columbia,10-06-2025 17:32,55,195,46.75,-8.25,1,Markdown,BLK,Nike,Apparel,Mens Apparel,Jacket,Liner,Nike Sportswear Tech Woven Jacket / Black,Returning Customer
31794,Nike Club Flow Shorts Light Lemon Twist / White,6.11E+12,British Columbia,10-06-2025 17:32,20,64,17,-3,1,Markdown,YLW,Nike,Apparel,Mens Apparel,Swimwear,Swim Shorts,Nike Club Flow Shorts Light Lemon Twist / White,Returning Customer
[Shippin,[Shipping],6.11E+12,British Columbia,10-06-2025 17:32,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
8225,Nike Air Force 1 '07 White / White - White,6.11E+12,British Columbia,10-06-2025 17:34,150,0,150,0,1,Full Price,WHT,Nike,Footwear,Mens Footwear,Basketball,Retro,Nike Air Force 1 07 White / White - White,First Time Customer
32114,Hoodrich Vital T-Shirt Blanc De Blanc / Black - Clear Sky,6.11E+12,Ontario,10-06-2025 17:34,40,85,40,0,1,Markdown,WHT,HOODRICH,Apparel,Mens Apparel,Top,Graphic T-shirt,Hoodrich Vital T-Shirt Blanc De Blanc / Black - Clear Sky,Returning Customer
42057,Nike NOCTA Cardinal Fleece Open Hem Sweatpants Light Orewood Brown / Team Red,6.11E+12,British Columbia,10-06-2025 17:34,130,0,130,0,1,Full Price,BRN,Nike,Apparel,Mens Apparel,Bottoms,Track Pants,Nike NOCTA Cardinal Fleece Open Hem Pants Light Orewood,First Time Customer
[Shippin,[Shipping],6.11E+12,British Columbia,10-06-2025 17:34,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:34,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
41956,Nike Unicorn NBA Cushioned Crew Socks / White,6.11E+12,Ontario,10-06-2025 17:35,28,0,28,0,1,Full Price,WHT,Nike,Accessories,Clothing Accessories,Socks,Crew,Nike Unicorn NBA Cushioned Crew Socks / White,First Time Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:35,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
34536,Nike Ja 3 Hyper Pink / Mint Foam - Black,6.11E+12,Quebec,10-06-2025 17:37,160,0,160,0,1,Full Price,MUL,Nike,Footwear,Mens Footwear,Basketball,Signature,Nike Ja 3 Hyper Pink / Mint Foam - Black,First Time Customer
[Shippin,[Shipping],6.11E+12,Quebec,10-06-2025 17:37,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
28520,Nike Utility Speed Backpack (27L) Black / Black - White,6.11E+12,Saskatchewan,10-06-2025 17:39,100,0,91.94,-8.06,1,Full Price,BLK,Nike,Accessories,Other Accessories,Bags,Backpack,Nike Utility Speed Backpack 27L / Black,First Time Customer
30665,Nike Juniors' Futura T-Shirt  / White,6.11E+12,Saskatchewan,10-06-2025 17:39,24,0,22.06,-1.94,1,Full Price,WHT,Nike,Apparel,Junior Apparel,Top,Basic T-shirt,Nike Juniors' Futura T-Shirt / White,First Time Customer
[Shippin,[Shipping],6.11E+12,Saskatchewan,10-06-2025 17:39,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
29235,Nike Nocta Cardinal Fleece Open Hem Sweatpants Black / White,6.11E+12,Alberta,10-06-2025 17:41,130,0,130,0,1,Full Price,BLK,Nike,Apparel,Mens Apparel,Bottoms,Joggers,Nike NOCTA Fleece CS Open-Hem Sweatpants Black / White,First Time Customer
30882,Hoodrich Superior Zip-through Hoodie Black / Black,6.11E+12,Ontario,10-06-2025 17:41,70,150,70,0,1,Markdown,BLK,HOODRICH,Apparel,Mens Apparel,Mid Layer,Sweatshirt,Hoodrich JD$ Superior Zip-through Hoodie Black / Black,First Time Customer
31753,"PUMA Melo 4 ""Reflections"" Black / Ravish",6.11E+12,Alberta,10-06-2025 17:41,110,160,110,0,1,Markdown,BLK,Puma,Footwear,Mens Footwear,Basketball,Signature,"PUMA Melo 4 ""Reflections"" Black / Ravish",Returning Customer
32895,Nike Dunk Low PS White / Laser Fuschia,6.11E+12,Saskatchewan,10-06-2025 17:41,80,0,80,0,1,Full Price,WHT,Nike,Footwear,Childrens Footwear,Basketball,Lifestyle,Nike Dunk Low PS White / Laser Fuschia,First Time Customer
42120,Nike NOCTA NRG CS Cardinal T-Shirt Black / White,6.11E+12,Alberta,10-06-2025 17:41,55,0,55,0,1,Full Price,BLK,Nike,Apparel,Mens Apparel,Top,Basic T-shirt,Nike NOCTA CS Cardinal T-Shirt Black / White,First Time Customer
42656,Hoodrich Lava Jogger / Black,6.11E+12,Ontario,10-06-2025 17:41,110,0,110,0,1,Full Price,BLK,HOODRICH,Apparel,Mens Apparel,Bottoms,Joggers,$JD Hoodrich Lava Jogger / Black,First Time Customer
43219,Sonneti Hare Full Zip Hoodie / Cream,6.11E+12,Ontario,10-06-2025 17:41,55,0,35,-20,1,Full Price,WHT,Sonneti,Apparel,Mens Apparel,Mid Layer,Sweatshirt,Sonneti Hare Full-Zip Hoodie / Cream,First Time Customer
43220,Sonneti Hare Open Hem Pants / Cream,6.11E+12,Ontario,10-06-2025 17:41,55,0,55,0,1,Full Price,WHT,Sonneti,Apparel,Mens Apparel,Bottoms,Joggers,$JD Sonneti Hare Open Hem Pants / Cream,First Time Customer
43331,Unlike Humans Regent Full-Zip Hoodie / Black,6.11E+12,Ontario,10-06-2025 17:41,110,0,110,0,1,Full Price,BLK,Unlike Humans,Apparel,Mens Apparel,Mid Layer,Sweatshirt,Unlike Humans Regent Full-Zip Hoodie / Black,First Time Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:41,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Saskatchewan,10-06-2025 17:41,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
[Shippin,[Shipping],6.11E+12,Alberta,10-06-2025 17:41,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
[Shippin,[Shipping],6.11E+12,Alberta,10-06-2025 17:41,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,First Time Customer
34379,adidas Women's Taekwondo Lace Off White / Preloved Brown - Gum,6.11E+12,Ontario,10-06-2025 17:43,120,0,120,0,1,Full Price,WHT,adidas,Footwear,Womens Footwear,Athletic Casual,Court Inspired,adidas Women's Taekwondo Lace Off White / Preloved Brown,Returning Customer
[Shippin,[Shipping],6.11E+12,Ontario,10-06-2025 17:43,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
32693,Nike Women's Air Max 270 Amethyst Tint / White - Amethyst Tint,6.11E+12,New Brunswick,10-06-2025 17:44,150,210,150,0,1,Markdown,PUR,Nike,Footwear,Womens Footwear,Running,Visible Tech,Nike Women's Air Max 270 Amethyst Tint / White,Returning Customer
[Shippin,[Shipping],6.11E+12,New Brunswick,10-06-2025 17:44,0,0,0,0,0,Full Price,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Returning Customer
29235,Nike Nocta Cardinal Fleece Open Hem Sweatpants Black / White,6.11E+12,Ontario,10-06-2025 17:45,130,0,130,0,1,Full Price,BLK,Nike,Apparel,Mens Apparel,Bottoms,Joggers,Nike NOCTA Fleece CS Open-Hem Sweatpants Black / White,First Time Customer
29238,Nike Nocta Cardinal Woven Track Pants Black / White,6.11E+12,Ontario,10-06-2025 17:45,120,0,120,0,1,Full Price,BLK,Nike,Apparel,Mens Apparel,Bottoms,Track Pants,Nike NOCTA Cardinal Woven Track Pants Black / White,First Time Customer
